SEASON_ID,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,HOME,WIN,WL,PTS,FGA,FGM,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PLUS_MINUS,PTS_roll5,FG_PCT_roll5,FG3_PCT_roll5,FT_PCT_roll5,REB_roll5,AST_roll5,TOV_roll5,PLUS_MINUS_roll5,PTS_roll10,FG_PCT_roll10,FG3_PCT_roll10,FT_PCT_roll10,REB_roll10,AST_roll10,TOV_roll10,PLUS_MINUS_roll10,REST_DAYS
22020,0022000308,2021-01-31,1610612752,NYK,1,0,L,115,85,41,0.482,27,10,0.37,28,23,0.821,10,26,36,21,8,5,5,-14,104.4,0.44420000000000004,0.3678,0.7922,48.8,19.6,12.2,2.0,101.8,0.44089999999999996,0.3407,0.7832,48.1,19.7,12.5,1.6,2.0
22020,0022000315,2021-02-01,1610612752,NYK,0,0,L,102,87,37,0.425,29,6,0.207,26,22,0.846,11,34,45,21,12,6,6,-8,103.6,0.44800000000000006,0.35019999999999996,0.8004,45.0,19.0,11.6,-3.8,104.5,0.45,0.35340000000000005,0.8006,46.8,19.8,11.6,2.3,1.0
22020,0022000332,2021-02-03,1610612752,NYK,0,1,W,107,89,43,0.483,22,11,0.5,15,10,0.667,11,36,47,19,17,5,4,4,105.2,0.45640000000000003,0.34619999999999995,0.8336,42.6,19.4,11.6,-3.6,103.8,0.4447,0.3348,0.8019000000000001,47.0,19.7,11.9,2.2,2.0
22020,0022000351,2021-02-06,1610612752,NYK,1,1,W,110,88,44,0.5,30,13,0.433,13,9,0.692,8,43,51,20,14,5,5,11,104.0,0.4624,0.3634,0.783,42.6,19.2,12.6,-2.2,104.2,0.44420000000000004,0.3488,0.7811,47.8,19.6,12.3,2.9,3.0
22020,0022000364,2021-02-07,1610612752,NYK,1,0,L,103,85,38,0.447,42,16,0.381,15,11,0.733,10,34,44,23,13,8,2,-6,107.2,0.4756,0.376,0.7802,44.0,20.2,13.0,2.8,104.7,0.44670000000000004,0.3534,0.7693,47.6,19.4,12.0,1.0,1.0
22020,0022000376,2021-02-09,1610612752,NYK,0,0,L,96,87,37,0.425,28,10,0.357,16,12,0.75,11,35,46,22,14,8,5,-2,107.4,0.4673999999999999,0.3782,0.7518,44.6,20.8,12.8,-2.6,105.9,0.4558,0.373,0.772,46.7,20.2,12.5,-0.3,2.0
22020,0022000396,2021-02-12,1610612752,NYK,0,1,W,109,98,44,0.449,24,6,0.25,22,15,0.682,15,50,65,22,12,11,4,18,103.6,0.45599999999999996,0.3756,0.7376,46.6,21.0,14.0,-0.2,103.6,0.45200000000000007,0.36289999999999994,0.7689999999999999,45.8,20.0,12.8,-2.0,3.0
22020,0022000408,2021-02-13,1610612752,NYK,1,1,W,121,86,45,0.523,28,12,0.429,23,19,0.826,4,40,44,21,8,4,4,22,105.0,0.4608,0.3842,0.7048,50.6,21.2,14.0,5.0,105.1,0.4586,0.36519999999999997,0.7692,46.6,20.3,12.8,0.7,1.0
22020,0022000422,2021-02-15,1610612752,NYK,1,1,W,123,83,42,0.506,34,17,0.5,27,22,0.815,10,32,42,22,9,5,6,11,107.8,0.46880000000000005,0.37,0.7366,50.0,21.6,12.2,8.6,105.9,0.46559999999999996,0.36669999999999997,0.7598,46.3,20.4,12.4,3.2,2.0
22020,0022000436,2021-02-17,1610612752,NYK,0,0,L,89,87,33,0.379,27,7,0.259,19,16,0.842,10,36,46,16,16,7,5,-18,110.4,0.47000000000000003,0.38339999999999996,0.7612,48.2,22.0,11.2,8.6,108.8,0.4728,0.37970000000000004,0.7706999999999999,46.1,21.1,12.1,5.7,2.0
22020,0022000469,2021-02-21,1610612752,NYK,1,1,W,103,78,33,0.423,18,6,0.333,38,31,0.816,11,37,48,17,13,4,4,4,107.6,0.45640000000000003,0.359,0.783,48.6,20.6,11.8,6.2,107.5,0.4619,0.3686,0.7674,46.6,20.7,12.3,1.8,4.0
22020,0022000483,2021-02-23,1610612752,NYK,1,0,L,106,97,38,0.392,29,11,0.379,22,19,0.864,18,38,56,22,15,4,5,-8,109.0,0.45600000000000007,0.35419999999999996,0.7962,49.0,19.6,11.6,7.4,106.3,0.45599999999999996,0.3649,0.7668999999999999,47.8,20.3,12.8,3.6,2.0
22020,0022000500,2021-02-25,1610612752,NYK,1,1,W,140,87,51,0.586,36,19,0.528,21,19,0.905,9,34,43,24,16,8,2,19,108.4,0.44460000000000005,0.38,0.8326,47.2,19.6,12.2,2.2,106.7,0.4527,0.3821,0.7686999999999999,48.9,20.4,13.1,3.6,2.0
22020,0022000515,2021-02-27,1610612752,NYK,1,1,W,110,81,40,0.494,24,12,0.5,22,18,0.818,4,34,38,26,21,12,2,3,112.2,0.4572,0.39980000000000004,0.8484,47.0,20.2,13.8,1.6,110.0,0.46299999999999997,0.3849,0.7925,48.5,20.9,13.0,5.1,2.0
22020,0022000521,2021-02-28,1610612752,NYK,0,1,W,109,86,44,0.512,26,13,0.5,10,8,0.8,6,35,41,23,12,9,7,19,109.6,0.4548,0.39980000000000004,0.849,46.2,21.0,16.2,0.0,110.0,0.4624,0.39160000000000006,0.8051,47.2,21.5,13.7,4.3,1.0
22020,0022000541,2021-03-02,1610612752,NYK,0,0,L,93,81,33,0.407,36,15,0.417,15,12,0.8,9,32,41,18,16,2,5,-26,113.6,0.4814,0.44800000000000006,0.8406,45.2,22.4,15.4,7.4,110.6,0.4689,0.4035,0.8118000000000001,46.9,21.5,13.6,6.8,2.0
22020,0022000565,2021-03-04,1610612752,NYK,1,1,W,114,83,45,0.542,27,9,0.333,19,15,0.789,12,35,47,25,13,10,4,10,111.6,0.4782,0.4648,0.8374,43.8,22.6,16.0,1.4,110.3,0.46709999999999996,0.4095,0.8168000000000001,46.4,21.1,13.8,4.4,2.0
22020,0022000573,2021-03-11,1610612752,NYK,0,0,L,101,88,37,0.42,37,13,0.351,21,14,0.667,10,28,38,19,15,3,5,-33,113.2,0.5082000000000001,0.4556,0.8224,42.0,23.2,15.6,5.0,110.8,0.47640000000000005,0.4178,0.8275,44.6,21.4,13.9,3.6,7.0
22020,0022000586,2021-03-13,1610612752,NYK,0,1,W,119,90,44,0.489,35,14,0.4,22,17,0.773,11,33,44,23,11,12,2,22,105.4,0.475,0.4202,0.7747999999999999,41.0,22.2,15.4,-5.4,108.8,0.46610000000000007,0.41,0.8116,44.0,21.2,14.6,-1.9,2.0
22020,0022000604,2021-03-15,1610612752,NYK,0,0,L,112,92,37,0.402,42,15,0.357,27,23,0.852,13,27,40,16,9,9,2,-5,107.2,0.47400000000000003,0.4002,0.7658,42.2,21.6,13.4,-1.6,108.4,0.46440000000000003,0.4,0.8074,44.2,21.3,14.8,-0.8,2.0
22020,0022000611,2021-03-16,1610612752,NYK,0,0,L,96,84,37,0.44,24,8,0.333,22,14,0.636,9,38,47,19,13,7,5,-3,107.8,0.45200000000000007,0.37160000000000004,0.7762,42.0,20.2,12.8,-6.4,110.7,0.46670000000000006,0.4098,0.8084,43.6,21.3,14.1,0.5,1.0
22020,0022000627,2021-03-18,1610612752,NYK,1,1,W,94,86,37,0.43,34,14,0.412,11,6,0.545,5,38,43,24,7,6,4,1,108.4,0.4586,0.3548,0.7434000000000001,43.2,20.4,12.2,-1.8,110.0,0.46840000000000004,0.4098,0.7904000000000001,43.5,21.5,14.1,-0.2,2.0
22020,0022000650,2021-03-21,1610612752,NYK,1,0,L,100,88,38,0.432,24,11,0.458,23,13,0.565,13,31,44,16,17,13,2,-1,104.4,0.43620000000000003,0.3706,0.6946,42.4,20.2,11.0,-3.6,108.8,0.47220000000000006,0.4131,0.7585000000000001,42.2,21.7,13.3,0.7,3.0
22020,0022000662,2021-03-23,1610612752,NYK,1,1,W,131,92,47,0.511,30,16,0.533,24,21,0.875,12,30,42,23,10,6,8,18,104.2,0.4386,0.392,0.6742000000000001,43.6,19.6,11.4,2.8,104.8,0.4568,0.4061,0.7245,42.3,20.9,13.4,-1.3,2.0
22020,0022000679,2021-03-25,1610612752,NYK,1,1,W,106,93,34,0.366,28,7,0.25,42,31,0.738,18,37,55,14,15,12,4,4,106.6,0.44299999999999995,0.41859999999999997,0.6946,43.2,19.6,11.2,2.0,106.9,0.4585,0.40940000000000004,0.7302,42.7,20.6,12.3,0.2,2.0
22020,0022000695,2021-03-27,1610612752,NYK,0,1,W,102,93,40,0.43,44,16,0.364,8,6,0.75,12,32,44,28,16,9,11,6,105.4,0.4358000000000001,0.3972,0.6718,46.2,19.2,12.4,3.8,106.6,0.4439,0.3844,0.724,44.1,19.7,12.6,-1.3,2.0
22020,0022000710,2021-03-29,1610612752,NYK,1,0,L,88,80,33,0.413,36,10,0.278,20,12,0.6,6,35,41,15,14,4,6,-10,106.6,0.4338,0.4034,0.6946,45.6,21.0,13.0,5.6,107.5,0.44620000000000004,0.3791,0.7190000000000001,44.4,20.7,12.6,1.9,2.0
22020,0022000726,2021-03-31,1610612752,NYK,0,0,L,101,82,39,0.476,23,11,0.478,17,12,0.706,7,34,41,20,17,7,6,-1,105.4,0.4304,0.3766,0.7056,45.2,19.2,14.4,3.4,104.9,0.4333,0.37360000000000004,0.7001,43.8,19.7,12.7,-0.1,2.0
22020,0022000739,2021-04-02,1610612752,NYK,1,0,L,86,89,32,0.36,38,12,0.316,10,10,1.0,9,34,43,18,12,7,3,-13,105.6,0.4391999999999999,0.3806,0.7338,44.6,20.0,14.4,3.4,104.9,0.43889999999999996,0.3863,0.704,44.1,19.8,12.9,3.1,2.0
22020,0022000748,2021-04-03,1610612752,NYK,0,1,W,125,79,43,0.544,39,19,0.487,27,20,0.741,7,37,44,31,7,12,11,44,96.6,0.409,0.3372,0.7587999999999999,44.8,19.0,14.8,-2.8,101.6,0.426,0.3779,0.7267,44.0,19.3,13.0,-0.4,1.0
22020,0022000762,2021-04-05,1610612752,NYK,0,0,L,112,86,40,0.465,29,14,0.483,22,18,0.818,5,36,41,24,12,7,4,-2,100.4,0.4446,0.3846,0.7594000000000001,42.6,22.4,13.2,5.2,102.9,0.44020000000000004,0.3909,0.7156,44.4,20.8,12.8,4.5,2.0
22020,0022000778,2021-04-07,1610612752,NYK,0,0,L,99,84,35,0.417,33,16,0.485,16,13,0.813,5,34,39,22,14,7,4,-2,102.4,0.4516,0.40840000000000004,0.7729999999999999,42.0,21.6,12.4,3.6,104.5,0.4427,0.40590000000000004,0.7337999999999999,43.8,21.3,12.7,4.6,2.0
22020,0022000793,2021-04-09,1610612752,NYK,1,1,W,133,96,45,0.469,32,14,0.438,33,29,0.879,11,37,48,24,14,7,7,4,104.6,0.4524,0.44980000000000003,0.8155999999999999,41.6,23.0,12.4,5.2,105.0,0.44139999999999996,0.41319999999999996,0.7605999999999999,43.4,21.1,13.4,4.3,2.0
22020,0022000809,2021-04-11,1610612752,NYK,1,1,W,102,88,35,0.398,35,9,0.257,27,23,0.852,11,35,46,19,13,9,4,6,111.0,0.45099999999999996,0.4417999999999999,0.8501999999999998,43.0,23.8,11.8,6.2,108.3,0.44509999999999994,0.4112,0.792,43.8,21.9,13.1,4.8,2.0
22020,0022000815,2021-04-12,1610612752,NYK,1,1,W,111,89,42,0.472,27,5,0.185,27,22,0.815,15,32,47,18,15,14,9,15,114.2,0.4586,0.43,0.8206,43.6,24.0,12.0,10.0,105.4,0.4338,0.3836,0.7897000000000001,44.2,21.5,13.4,3.6,1.0
22020,0022000835,2021-04-14,1610612752,NYK,0,1,W,116,97,44,0.454,33,17,0.515,13,11,0.846,11,37,48,19,6,6,5,10,111.4,0.44420000000000004,0.3696,0.8353999999999999,44.2,21.4,13.6,4.2,105.9,0.4444,0.3771,0.7973999999999999,43.4,21.9,13.4,4.7,2.0
22020,0022000854,2021-04-16,1610612752,NYK,0,1,W,117,86,44,0.512,28,14,0.5,21,15,0.714,9,36,45,22,10,4,5,8,112.2,0.442,0.376,0.841,45.6,20.4,12.4,6.6,107.3,0.4468,0.3922,0.807,43.8,21.0,12.4,5.1,2.0
22020,0022000862,2021-04-18,1610612752,NYK,1,1,W,122,95,45,0.474,29,11,0.379,24,21,0.875,13,36,49,27,13,9,6,10,115.8,0.46099999999999997,0.379,0.8211999999999999,46.8,20.4,11.6,8.6,110.2,0.4567,0.4144,0.8183999999999999,44.2,21.7,12.0,6.9,2.0
22020,0022000877,2021-04-20,1610612752,NYK,1,1,W,109,83,40,0.482,45,18,0.4,12,11,0.917,11,28,39,22,12,5,6,12,113.6,0.462,0.3672,0.8204,47.0,21.0,11.4,9.8,112.3,0.45649999999999996,0.40449999999999997,0.8352999999999999,45.0,22.4,11.6,8.0,2.0
22020,0022000886,2021-04-21,1610612752,NYK,1,1,W,137,91,49,0.538,35,19,0.543,25,20,0.8,8,41,49,29,17,8,3,10,115.0,0.4788,0.39580000000000004,0.8333999999999999,45.6,21.6,11.2,11.0,114.6,0.46869999999999995,0.41290000000000004,0.827,44.6,22.8,11.6,10.5,1.0
22020,0022000904,2021-04-24,1610612752,NYK,1,1,W,120,75,42,0.56,31,16,0.516,24,20,0.833,5,39,44,20,15,4,4,17,120.2,0.492,0.46740000000000004,0.8304,46.0,23.8,11.6,10.0,115.8,0.4681,0.41850000000000004,0.8329000000000001,45.1,22.6,12.6,7.1,3.0
22020,0022000920,2021-04-26,1610612752,NYK,1,0,L,110,87,45,0.517,29,12,0.414,10,8,0.8,6,29,35,24,11,6,1,-8,121.0,0.5132,0.4676,0.8278000000000001,45.2,24.0,13.4,11.4,116.6,0.47759999999999997,0.4218,0.8343999999999999,45.4,22.2,12.9,9.0,2.0
22020,0022000937,2021-04-28,1610612752,NYK,1,1,W,113,91,42,0.462,27,12,0.444,19,17,0.895,9,32,41,27,4,10,9,19,119.6,0.5142,0.4504,0.845,43.2,24.4,13.6,8.2,117.7,0.48760000000000003,0.4147,0.8331,45.0,22.4,12.6,8.4,2.0
22020,0022000971,2021-05-02,1610612752,NYK,0,1,W,122,86,45,0.523,35,18,0.514,16,14,0.875,6,32,38,22,13,10,1,25,117.8,0.5118,0.46340000000000003,0.849,41.6,24.4,11.8,10.0,115.7,0.4869,0.41530000000000006,0.8347,44.3,22.7,11.6,9.9,4.0
22020,0022000980,2021-05-03,1610612752,NYK,0,1,W,118,89,45,0.506,27,14,0.519,18,14,0.778,8,37,45,19,10,6,8,14,120.4,0.5199999999999999,0.4862,0.8406,41.4,24.4,12.0,12.6,117.7,0.49940000000000007,0.441,0.837,43.5,23.0,11.6,11.8,1.0
22020,0022000995,2021-05-05,1610612752,NYK,0,0,L,97,86,33,0.384,35,13,0.371,27,18,0.667,6,36,42,18,15,6,10,-16,116.6,0.5136000000000001,0.4814,0.8362,40.6,22.4,10.6,13.4,118.4,0.5028,0.4744,0.8333,43.3,23.1,11.1,11.7,2.0
22020,0022001009,2021-05-07,1610612752,NYK,0,0,L,105,84,38,0.452,32,11,0.344,23,18,0.783,6,35,41,24,13,2,4,-23,112.0,0.4784,0.4524,0.8029999999999999,40.2,22.0,10.6,6.8,116.5,0.4958,0.45999999999999996,0.8154,42.7,23.0,12.0,9.1,2.0
22020,0022001019,2021-05-09,1610612752,NYK,0,1,W,106,90,42,0.467,32,13,0.406,9,9,1.0,8,37,45,25,10,7,5,6,111.0,0.4654,0.4384,0.7996000000000001,41.4,22.0,11.0,3.8,115.3,0.48979999999999996,0.4444,0.8222999999999999,42.3,23.2,12.3,6.0,2.0
22020,0022001041,2021-05-11,1610612752,NYK,0,0,L,99,87,34,0.391,29,10,0.345,23,21,0.913,5,36,41,19,10,8,3,-2,109.6,0.4664,0.43079999999999996,0.8206,42.2,21.6,12.2,1.2,113.7,0.4891,0.4471,0.8347999999999999,41.9,23.0,12.0,5.6,2.0
22020,0022000458,2021-05-13,1610612752,NYK,1,1,W,102,86,35,0.407,35,14,0.4,18,18,1.0,10,38,48,23,10,7,8,4,105.0,0.44000000000000006,0.39699999999999996,0.8282,42.8,21.0,11.6,-4.2,112.7,0.4800000000000001,0.44160000000000005,0.8343999999999999,42.1,22.7,11.8,4.2,2.0
22020,0022001064,2021-05-15,1610612752,NYK,1,1,W,118,88,45,0.511,37,16,0.432,15,12,0.8,7,43,50,29,10,3,7,9,101.8,0.4202,0.37320000000000003,0.8725999999999999,43.4,21.8,11.6,-6.2,109.2,0.46690000000000004,0.42729999999999996,0.8544,42.0,22.1,11.1,3.6,2.0
22020,0022001073,2021-05-16,1610612752,NYK,1,1,W,96,79,34,0.43,27,13,0.481,19,15,0.789,4,37,41,16,11,7,6,4,106.0,0.44560000000000005,0.3854,0.8992000000000001,45.0,24.0,10.6,-1.2,109.0,0.4619999999999999,0.4189,0.8511,42.6,23.0,10.6,2.8,1.0
22021,0022100005,2021-10-20,1610612752,NYK,1,1,W,138,105,51,0.486,45,17,0.378,27,19,0.704,7,48,55,27,19,9,10,4,104.2,0.4412,0.4128,0.9004,45.0,22.4,10.2,4.2,107.6,0.45330000000000004,0.42560000000000003,0.85,43.2,22.2,10.6,4.0,7.0
22021,0022100018,2021-10-22,1610612752,NYK,0,1,W,121,88,44,0.5,54,24,0.444,17,9,0.529,6,32,38,34,11,10,4,25,110.6,0.445,0.4072,0.8412,47.0,22.8,12.0,3.8,110.1,0.45570000000000005,0.41899999999999993,0.8309,44.6,22.2,12.1,2.5,2.0
22021,0022100036,2021-10-24,1610612752,NYK,1,0,L,104,100,37,0.37,48,13,0.271,25,17,0.68,16,36,52,20,12,8,8,-6,115.0,0.4668,0.42699999999999994,0.7644,46.4,25.8,12.2,9.2,110.0,0.45339999999999997,0.41200000000000003,0.7963,44.6,23.4,11.9,2.5,2.0
22021,0022100050,2021-10-26,1610612752,NYK,1,1,W,112,87,41,0.471,37,16,0.432,15,14,0.933,13,32,45,24,15,7,5,13,115.4,0.45940000000000003,0.40120000000000006,0.7004,47.2,25.2,12.6,7.2,108.6,0.4398000000000001,0.3872,0.7865,45.3,23.5,12.1,0.5,2.0
22021,0022100067,2021-10-28,1610612752,NYK,0,1,W,104,85,39,0.459,29,11,0.379,20,15,0.75,11,38,49,16,13,5,7,1,114.2,0.4514,0.40119999999999995,0.727,46.2,24.2,13.6,8.0,110.1,0.4485,0.3933,0.8131,45.6,24.1,12.1,3.4,2.0
22021,0022100080,2021-10-30,1610612752,NYK,0,1,W,123,81,42,0.519,33,19,0.576,25,20,0.8,5,32,37,22,12,7,4,6,115.8,0.4572,0.3808,0.7192000000000001,47.8,24.2,14.0,7.4,110.0,0.4492,0.3968,0.8098000000000001,46.4,23.3,12.1,5.8,2.0
22021,0022100099,2021-11-01,1610612752,NYK,1,0,L,104,76,35,0.461,38,16,0.421,24,18,0.75,7,34,41,20,17,3,4,-9,112.8,0.4638,0.4204,0.7384000000000001,44.2,23.2,12.6,7.8,111.7,0.45439999999999997,0.4138,0.7898000000000001,45.6,23.0,12.3,5.8,2.0
22021,0022100109,2021-11-03,1610612752,NYK,0,0,L,98,87,36,0.414,24,5,0.208,27,21,0.778,14,32,46,23,10,7,6,-13,109.4,0.45600000000000007,0.41579999999999995,0.7826000000000001,44.8,20.4,13.8,1.0,112.2,0.4614,0.42140000000000005,0.7735000000000001,45.6,23.1,13.0,5.1,2.0
22021,0022100128,2021-11-05,1610612752,NYK,0,1,W,113,96,41,0.427,40,10,0.25,26,21,0.808,20,39,59,16,15,12,4,15,108.2,0.4648,0.4032,0.8022,43.6,21.0,13.4,-0.4,111.8,0.46209999999999996,0.40219999999999995,0.7513,45.4,23.1,13.0,3.4,2.0
22021,0022100140,2021-11-07,1610612752,NYK,1,0,L,109,85,39,0.459,31,9,0.29,24,22,0.917,7,25,32,21,11,9,9,-17,108.4,0.45600000000000007,0.36679999999999996,0.7772,46.4,19.4,13.4,0.0,111.3,0.4536999999999999,0.384,0.7521,46.3,21.8,13.5,4.0,2.0
22021,0022100147,2021-11-08,1610612752,NYK,0,1,W,103,91,40,0.44,40,13,0.325,13,10,0.769,14,41,55,25,13,4,4,7,109.4,0.45600000000000007,0.3489999999999999,0.8106,43.0,20.4,13.0,-3.6,112.6,0.4566,0.3649,0.7649000000000001,45.4,22.3,13.5,1.9,1.0
22021,0022100161,2021-11-10,1610612752,NYK,1,0,L,100,83,36,0.434,37,16,0.432,17,12,0.706,7,31,38,19,11,9,10,-12,105.4,0.44020000000000004,0.2988,0.8044,46.6,21.0,13.2,-3.4,109.1,0.45199999999999996,0.35960000000000003,0.7714000000000001,45.4,22.1,12.9,2.2,2.0
22021,0022100174,2021-11-12,1610612752,NYK,0,0,L,96,93,36,0.387,35,13,0.371,18,11,0.611,14,37,51,17,19,8,5,-8,104.6,0.43479999999999996,0.301,0.7956,46.0,20.8,12.0,-4.0,107.0,0.44539999999999996,0.3584,0.7891,45.4,20.6,12.9,-1.5,2.0
22021,0022100203,2021-11-15,1610612752,NYK,1,1,W,92,86,37,0.43,34,11,0.324,10,7,0.7,8,38,46,22,12,1,5,8,104.2,0.42940000000000006,0.3336,0.7622,47.0,19.6,13.8,-3.0,106.2,0.4471,0.3684,0.7822,45.3,20.3,13.6,-1.7,3.0
22021,0022100218,2021-11-17,1610612752,NYK,1,0,L,98,88,37,0.42,49,16,0.327,12,8,0.667,11,34,45,25,18,5,7,-6,100.0,0.43,0.3484,0.7406,44.4,20.8,13.2,-4.4,104.2,0.44299999999999995,0.35760000000000003,0.7589,45.4,20.1,13.3,-2.2,2.0
22021,0022100239,2021-11-20,1610612752,NYK,1,1,W,106,78,33,0.423,41,18,0.439,26,22,0.846,4,33,37,25,15,12,7,7,97.8,0.42219999999999996,0.3558,0.6906,47.0,21.6,14.6,-2.2,103.6,0.4391,0.3524,0.7506,45.0,21.0,13.8,-2.9,3.0
22021,0022100250,2021-11-21,1610612752,NYK,0,0,L,103,84,35,0.417,27,7,0.259,31,26,0.839,12,32,44,16,14,4,11,-6,98.4,0.41879999999999995,0.3786,0.7060000000000001,43.4,21.6,15.0,-2.2,101.9,0.4295,0.3387,0.7552,45.0,21.3,14.1,-2.8,1.0
22021,0022100264,2021-11-23,1610612752,NYK,1,1,W,106,82,37,0.451,34,15,0.441,21,17,0.81,7,45,52,23,17,7,4,6,99.0,0.4154,0.344,0.7325999999999999,44.6,21.0,15.6,-1.0,101.8,0.42510000000000003,0.3225,0.7641,45.3,20.9,13.8,-2.5,2.0
22021,0022100282,2021-11-26,1610612752,NYK,1,0,L,97,92,34,0.37,39,12,0.308,22,17,0.773,17,34,51,13,16,7,1,-21,101.0,0.4282,0.358,0.7724,44.8,22.2,15.2,1.8,102.6,0.4288,0.3458,0.7673,45.9,20.9,14.5,-0.6,3.0
22021,0022100293,2021-11-27,1610612752,NYK,0,1,W,99,82,36,0.439,29,11,0.379,22,16,0.727,8,42,50,20,10,4,3,9,102.0,0.4162,0.3548,0.7869999999999999,45.8,20.4,16.0,-4.0,101.0,0.4231,0.3516,0.7638,45.1,20.6,14.6,-4.2,1.0
22021,0022100314,2021-11-30,1610612752,NYK,0,0,L,110,91,44,0.484,32,11,0.344,12,11,0.917,10,32,42,27,11,5,2,-2,102.2,0.42000000000000004,0.3652,0.799,46.8,19.4,14.4,-1.0,100.0,0.42110000000000003,0.3605,0.7447999999999999,46.9,20.5,14.5,-1.6,3.0
22021,0022100328,2021-12-02,1610612752,NYK,1,0,L,115,82,42,0.512,26,9,0.346,27,22,0.815,10,29,39,19,18,10,8,-4,103.0,0.43220000000000003,0.34619999999999995,0.8131999999999999,47.8,19.8,13.6,-2.8,100.7,0.4255,0.3624,0.7596,45.6,20.7,14.3,-2.5,2.0
22021,0022100342,2021-12-04,1610612752,NYK,1,0,L,99,88,35,0.398,40,12,0.3,21,17,0.81,16,24,40,23,11,7,3,-14,105.4,0.45120000000000005,0.36360000000000003,0.8084,46.8,20.4,14.4,-2.4,102.2,0.4333,0.3538,0.7705,45.7,20.7,15.0,-1.7,2.0
22021,0022100364,2021-12-07,1610612752,NYK,0,1,W,121,91,43,0.473,38,18,0.474,19,17,0.895,17,35,52,22,11,7,5,12,104.0,0.44060000000000005,0.33540000000000003,0.8084,44.4,20.4,13.2,-6.4,102.5,0.4344,0.34669999999999995,0.7904,44.6,21.3,14.2,-2.3,3.0
22021,0022100369,2021-12-08,1610612752,NYK,0,0,L,102,86,36,0.419,30,9,0.3,23,21,0.913,11,25,36,17,13,6,8,-20,108.8,0.4612,0.3686,0.8328000000000001,44.6,22.2,12.2,0.2,105.4,0.43870000000000003,0.3617,0.8099000000000001,45.2,21.3,14.1,-1.9,1.0
22021,0022100385,2021-12-10,1610612752,NYK,0,0,L,87,81,29,0.358,34,9,0.265,24,20,0.833,14,41,55,18,15,4,2,-3,109.4,0.4572,0.35279999999999995,0.8699999999999999,41.8,21.6,12.8,-5.6,105.8,0.4386,0.359,0.8345,44.3,20.5,13.6,-3.3,2.0
22021,0022100398,2021-12-12,1610612752,NYK,1,0,L,97,82,35,0.427,49,17,0.347,13,10,0.769,8,29,37,27,17,12,2,-15,104.8,0.43200000000000005,0.337,0.8532,44.4,19.8,13.6,-5.8,103.9,0.4321,0.3416,0.8332,46.1,19.8,13.6,-4.3,2.0
22021,0022100414,2021-12-14,1610612752,NYK,1,0,L,96,83,30,0.361,42,16,0.381,22,20,0.909,4,31,35,18,9,6,6,-9,101.2,0.41500000000000004,0.3372,0.8440000000000001,44.0,21.4,13.4,-8.0,103.3,0.43310000000000004,0.3504,0.8262,45.4,20.9,13.9,-5.2,2.0
22021,0022100431,2021-12-16,1610612752,NYK,0,1,W,116,83,39,0.47,36,17,0.472,25,21,0.84,15,25,40,25,12,8,6,13,100.6,0.40759999999999996,0.35340000000000005,0.8638,43.0,20.4,13.0,-7.0,102.3,0.4241,0.3444,0.8361000000000001,43.7,20.4,13.1,-6.7,2.0
22021,0022100445,2021-12-18,1610612752,NYK,0,0,L,107,80,35,0.438,36,13,0.361,30,24,0.8,8,34,42,18,14,8,6,-7,99.6,0.40700000000000003,0.35300000000000004,0.8528,40.6,21.0,13.2,-6.8,104.2,0.43410000000000004,0.36079999999999995,0.8428000000000001,42.6,21.6,12.7,-3.3,2.0
22021,0022100466,2021-12-21,1610612752,NYK,1,1,W,105,90,40,0.444,33,11,0.333,19,14,0.737,13,39,52,22,13,5,7,14,100.6,0.41079999999999994,0.3652,0.8301999999999999,41.8,21.2,13.4,-4.2,105.0,0.434,0.359,0.8501,41.8,21.4,13.1,-4.9,3.0
22021,0022100480,2021-12-23,1610612752,NYK,1,0,L,117,93,42,0.452,42,13,0.31,23,20,0.87,14,30,44,17,7,2,1,-7,104.2,0.42800000000000005,0.37879999999999997,0.8109999999999999,41.2,22.0,13.0,-0.8,104.5,0.43,0.3579,0.8321,42.8,20.9,13.3,-3.3,2.0
22021,0022100488,2021-12-25,1610612752,NYK,1,1,W,101,85,38,0.447,50,20,0.4,12,5,0.417,9,41,50,28,10,6,6,14,108.2,0.433,0.3714,0.8311999999999999,42.6,20.0,11.0,0.8,104.7,0.42400000000000004,0.3543,0.8375999999999999,43.3,20.7,12.2,-3.6,2.0
22021,0022100512,2021-12-28,1610612752,NYK,0,1,W,96,90,37,0.411,40,16,0.4,16,6,0.375,15,39,54,20,16,5,4,8,109.2,0.45020000000000004,0.3752,0.7328,45.6,22.0,11.2,5.4,104.9,0.42889999999999995,0.3643,0.7983,44.3,21.2,12.1,-0.8,3.0
22021,0022100516,2021-12-29,1610612752,NYK,0,1,W,94,81,31,0.383,31,8,0.258,27,24,0.889,11,37,48,19,17,11,5,9,105.2,0.4384,0.3608,0.6397999999999999,48.4,21.0,12.0,4.4,102.4,0.4227,0.3569,0.7463,44.5,21.0,12.6,-1.2,1.0
